iter	RMSE
4315	0.07745575205
4316	0.0774503709
4317	0.07744962376
4318	0.07744347655
4319	0.07743795997
4320	0.07743704901
4321	0.07742600054
4322	0.0774232349
4323	0.07741624134
4324	0.07741550001
4325	0.07740667007
4326	0.07740049031
4327	0.07739700312
4328	0.0773906006
4329	0.0773859422
4330	0.07738097504
4331	0.07737449429
4332	0.07736703121
4333	0.0773611359
4334	0.07735499803
4335	0.07735425831
4336	0.07734981524
4337	0.07734540247
4338	0.07733879869
4339	0.077331428
4340	0.07732975892
4341	0.07732443521
4342	0.07731869714
4343	0.07730756969
4344	0.07730208714
4345	0.07729667086
4346	0.07728575385
4347	0.07728008129
4348	0.07727620944
4349	0.07727060872
4350	0.07726604205
4351	0.07725988226
4352	0.07725175515
4353	0.07724660537
4354	0.07723839485
4355	0.07723225818
4356	0.07722404926
4357	0.07721866997
4358	0.07720999192
4359	0.07720758793
4360	0.07720168665
4361	0.07719899412
4362	0.07719048349
4363	0.07718259269
4364	0.07718179892
4365	0.07717608087
4366	0.0771684621
4367	0.07715983815
4368	0.07715462988
4369	0.07714659843
4370	0.0771383199
4371	0.07713322945
4372	0.07713217863
4373	0.0771253152
4374	0.07711603549
4375	0.07711029025
4376	0.0771029879
4377	0.07710219746
4378	0.07710146629
4379	0.07709674774
4380	0.07709006576
4381	0.07708928005
4382	0.07708511131
4383	0.07707965824
4384	0.07706837123
4385	0.07706137863
4386	0.07706059459
4387	0.07705125158
4388	0.0770463266
4389	0.07703616054
4390	0.07702949963
4391	0.07702270533
4392	0.07701671593
4393	0.07701193054
4394	0.07700381251
4395	0.07699600815
4396	0.07699522765
4397	0.07698824081
4398	0.0769828881
4399	0.07697085488
4400	0.07696693761
4401	0.07695660984
4402	0.07694777329
4403	0.07693923482
4404	0.07693047009
4405	0.07692622798
4406	0.07691874175
4407	0.07691083855
4408	0.07689872516
4409	0.07689249423
4410	0.07688950388
4411	0.07688878047
4412	0.07688790301
4413	0.07687819027
4414	0.07686699494
4415	0.0768589265
4416	0.07684849128
4417	0.07683781906
4418	0.07682898504
4419	0.07682269225
4420	0.07681579501
4421	0.07680778762
4422	0.07680027781
4423	0.07679219024
4424	0.07678425373
4425	0.0767785334
4426	0.07676779489
4427	0.07676111003
4428	0.07675769048
4429	0.0767501087
4430	0.07674936781
4431	0.07674510991
4432	0.07674184521
4433	0.07673782743
4434	0.07673423208
4435	0.07673052415
4436	0.07672484875
4437	0.07671417462
4438	0.07670798631
4439	0.07670434878
4440	0.07669758797
4441	0.07668556546
4442	0.07668139926
4443	0.076673282
4444	0.07667090308
4445	0.0766660482
4446	0.07666139065
4447	0.07665417037
4448	0.07664865863
4449	0.07664788813
4450	0.07664000556
4451	0.07663913808
4452	0.07662851903
4453	0.07661793458
4454	0.07661014479
4455	0.07660213909
4456	0.0765991016
4457	0.07659447164
4458	0.07659370751
4459	0.07658588517
4460	0.07658116378
4461	0.07657327659
4462	0.07656339901
4463	0.07655604755
4464	0.07655354429
4465	0.07655016613
4466	0.07654936368
4467	0.07654854621
4468	0.07654129231
4469	0.07653361909
4470	0.07653276402
4471	0.07653200501
4472	0.07652525097
4473	0.07651843388
4474	0.07651199097
4475	0.07650492196
4476	0.07649472762
4477	0.07648693791
4478	0.076483081
4479	0.07647786204
4480	0.07647106243
4481	0.07646099834
4482	0.07645214835
4483	0.07644468897
4484	0.07644393334
4485	0.07643582703
4486	0.0764283985
4487	0.07641877405
4488	0.07641807155
4489	0.07641265477
4490	0.07641186593
4491	0.07640623339
4492	0.07639580669
4493	0.0763885241
4494	0.07637883821
4495	0.07637297436
4496	0.07636172466
4497	0.07635094329
4498	0.07634133934
4499	0.07633553224
4500	0.07633325349
4501	0.07632801863
4502	0.07632463804
4503	0.07631596424
4504	0.0763152756
4505	0.07630815311
4506	0.07630046251
4507	0.07629594449
4508	0.07629049263
4509	0.07628505867
4510	0.0762774927
4511	0.07626796917
4512	0.07626718401
4513	0.07626305559
4514	0.07625747134
4515	0.07625219348
4516	0.07624413003
4517	0.07624022393
4518	0.07623160591
4519	0.0762198779
4520	0.07621450211
4521	0.07620995064
4522	0.07620193725
4523	0.07619251624
4524	0.07618529571
4525	0.07618006877
4526	0.07617222216
4527	0.07616239695
4528	0.07615647881
4529	0.07614838676
4530	0.07613724567
4531	0.07612878492
4532	0.07612803264
4533	0.07612056571
4534	0.07611232522
4535	0.07610175871
4536	0.07609459243
4537	0.0760847505
4538	0.07607698843
4539	0.07607493902
4540	0.07607424447
4541	0.07606545949
4542	0.07605534443
4543	0.07604358618
4544	0.07603552954
4545	0.07602865102
4546	0.07602323061
4547	0.076016119
4548	0.07601104884
4549	0.07600365919
4550	0.07600276802
4551	0.07599745044
4552	0.07598807957
4553	0.07598177749
4554	0.07597270912
4555	0.07597195787
4556	0.07596898328
4557	0.07596570822
4558	0.07596169087
4559	0.07595311864
4560	0.07594727163
4561	0.07594202031
4562	0.07593549186
4563	0.07592845691
4564	0.07592316253
4565	0.07591340298
4566	0.07590185891
4567	0.07589229906
4568	0.07588654823
4569	0.07588004686
4570	0.07587239078
4571	0.07586720449
4572	0.07586210126
4573	0.07585825465
4574	0.07585052531
4575	0.07584117219
4576	0.07582973214
4577	0.07582657162
4578	0.07582011048
4579	0.07581437114
4580	0.07580648812
4581	0.07579889948
4582	0.07579581794
4583	0.07579250478
4584	0.07578383541
4585	0.07578308882
4586	0.07577739685
4587	0.0757700953
4588	0.07576419795
4589	0.0757558749
4590	0.07574929551
4591	0.07574091896
4592	0.07573556742
4593	0.07572779631
4594	0.0757270521
4595	0.07571973562
4596	0.07571323528
4597	0.07570808888
4598	0.07570145297
4599	0.07569638235
4600	0.07568992385
4601	0.07568136065
4602	0.07567304153
4603	0.07566475092
4604	0.07565851635
4605	0.07565345637
4606	0.07564314477
4607	0.07563664854
4608	0.07563265281
4609	0.07562811362
4610	0.07562520089
4611	0.0756160098
4612	0.0756127328
4613	0.07560506032
4614	0.07559953557
4615	0.07559427161
4616	0.07558749149
4617	0.07558072728
4618	0.07557342605
4619	0.07557268541
4620	0.07556734989
4621	0.0755631675
4622	0.07556242866
4623	0.07556169197
4624	0.07555042715
4625	0.07554297007
4626	0.0755370437
4627	0.07553372818
4628	0.07552651331
4629	0.07552200735
4630	0.07551568701
4631	0.07551500245
4632	0.0755079715
4633	0.07550631461
4634	0.07550067072
4635	0.07549572149
4636	0.07548859647
4637	0.0754811145
4638	0.07547601163
4639	0.07546931556
4640	0.07546434413
4641	0.07545692038
4642	0.07544927212
4643	0.07544630402
4644	0.07544236601
4645	0.07543789793
4646	0.07542869885
4647	0.07541887437
4648	0.07541403388
4649	0.07540668886
4650	0.07540108766
4651	0.07539603448
4652	0.07539167629
4653	0.07538298526
4654	0.07538230437
4655	0.07537117523
4656	0.0753704967
4657	0.07536973565
4658	0.07536241507
4659	0.07536174786
4660	0.07535350723
4661	0.07534568973
4662	0.07533601544
4663	0.07532739837
4664	0.07531942451
4665	0.07531508254
4666	0.07530979083
4667	0.0753011915
4668	0.07529508592
4669	0.07528694956
4670	0.07528627803
4671	0.0752779852
4672	0.07527167515
4673	0.07526557552
4674	0.07526164525
4675	0.07525647493
4676	0.07525126795
4677	0.07524673348
4678	0.07524150526
4679	0.07523752435
4680	0.07523433285
4681	0.07522900554
4682	0.0752230427
4683	0.07521997615
4684	0.07521290365
4685	0.07521112227
4686	0.07520537265
4687	0.07519886533
4688	0.07519367138
4689	0.07518875239
4690	0.07518808219
4691	0.07518256235
4692	0.07517624444
4693	0.07517193666
4694	0.07516490236
4695	0.0751558675
4696	0.07515515031
4697	0.07514754481
4698	0.07514254683
4699	0.07513336918
4700	0.07512587481
4701	0.07511889574
4702	0.07510982859
4703	0.0751047957
4704	0.07510251834
4705	0.07509743796
4706	0.0750902903
4707	0.07508192476
4708	0.07507458487
4709	0.07506812958
4710	0.07505658453
4711	0.07505124239
4712	0.0750489066
4713	0.07504823941
4714	0.07504069477
4715	0.07503748749
4716	0.07503467026
4717	0.0750304459
4718	0.07502965132
4719	0.07502323772
4720	0.0750225271
4721	0.07502181854
4722	0.0750129239
4723	0.07500681155
4724	0.0750037055
4725	0.07499641841
4726	0.07498916288
4727	0.07498374483
4728	0.07497700945
4729	0.07496906367
4730	0.07496044747
4731	0.07495278492
4732	0.07494859977
4733	0.07494305539
4734	0.07493681705
4735	0.07493554003
4736	0.07492902965
4737	0.07492832321
4738	0.07492761882
4739	0.07492695896
4740	0.0749174719
4741	0.0749092631
4742	0.07490694882
4743	0.07489953987
4744	0.07489397911
4745	0.0748873111
4746	0.07488308075
4747	0.07487842855
4748	0.07487772763
4749	0.07487006004
4750	0.07486565275
4751	0.07486004938
4752	0.07485929874
4753	0.07485243186
4754	0.07485165227
4755	0.074844378
4756	0.07483718103
4757	0.07483644966
4758	0.07483087006
4759	0.07482379987
4760	0.07482305093
4761	0.07481523717
4762	0.07481457403
4763	0.07480875997
4764	0.07480394435
4765	0.07479634687
4766	0.07478855218
4767	0.07478101876
4768	0.07477815825
4769	0.0747725021
4770	0.07476549674
4771	0.07475870136
4772	0.07475341815
4773	0.07474922417
4774	0.07474129962
4775	0.07473072366
4776	0.07472544917
4777	0.07471704217
4778	0.07471077805
4779	0.07470583583
4780	0.07470203093
4781	0.07469656825
4782	0.07469580266
4783	0.07468939294
4784	0.07468482616
4785	0.07467328217
4786	0.07466680883
4787	0.0746661179
4788	0.0746582031
4789	0.07465380644
4790	0.07464747672
4791	0.07464679454
4792	0.07464611481
4793	0.07464198724
4794	0.07463710819
4795	0.0746364225
4796	0.07463180626
4797	0.07463117329
4798	0.07462216285
4799	0.07461746334
4800	0.07460836782
4801	0.07460005034
4802	0.07459940968
4803	0.07459233827
4804	0.07458289564
4805	0.07457596601
4806	0.07457043773
4807	0.07456283703
4808	0.07455728419
4809	0.07455015231
4810	0.07454708028
4811	0.07454108986
4812	0.07453573304
4813	0.07453041361
4814	0.07452531327
4815	0.07452026453
4816	0.07451847243
4817	0.07451548108
4818	0.07450979511
4819	0.07450173009
4820	0.07449689286
4821	0.0744929195
4822	0.07448361343
4823	0.07447680764
4824	0.07446979663
4825	0.07446250783
4826	0.07445935022
4827	0.0744540151
4828	0.07444875389
4829	0.07444811675
4830	0.07444748193
4831	0.07444681069
4832	0.07444613545
4833	0.07443720993
4834	0.07443657941
4835	0.07442911765
4836	0.07442431258
4837	0.07441791451
4838	0.07441724243
4839	0.07441016256
4840	0.07440309436
4841	0.07439882992
4842	0.07439469263
4843	0.0743891855
4844	0.07438132006
4845	0.07437519944
4846	0.07436812598
4847	0.07436242033
4848	0.07436014883
4849	0.07435218642
4850	0.07434995664
4851	0.0743391228
4852	0.07433243013
4853	0.07432439889
4854	0.07431999199
4855	0.07431495133
4856	0.07430860148
4857	0.07430458779
4858	0.07429922794
4859	0.07429255351
4860	0.0742876706
4861	0.07428396814
4862	0.07427598186
4863	0.07427484948
4864	0.07427355113
4865	0.07426477179
4866	0.07425941276
4867	0.0742560437
4868	0.074249034
4869	0.07424836513
4870	0.07424326462
4871	0.07423649336
4872	0.07422822466
4873	0.07422138889
4874	0.07421586734
4875	0.07421512652
4876	0.07420852152
4877	0.07420317781
4878	0.07419555854
4879	0.07419486118
4880	0.07418934991
4881	0.07418259084
4882	0.07418197015
4883	0.07417558927
4884	0.07416838191
4885	0.07416356795
4886	0.07415816034
4887	0.07415749698
4888	0.07415223009
4889	0.07414304835
4890	0.07414129876
4891	0.07413340626
4892	0.07412968283
4893	0.07412321923
4894	0.07411601205
4895	0.07411535078
4896	0.07410744693
4897	0.07410071313
4898	0.07409535796
4899	0.07408938805
4900	0.07408873382
4901	0.07408025142
4902	0.07407228024
4903	0.07406658377
4904	0.07406128078
4905	0.07405433229
4906	0.07404986832
4907	0.07404208883
4908	0.07403627803
4909	0.0740296526
4910	0.07402345175
4911	0.07401677663
4912	0.07401077153
4913	0.07400726235
4914	0.07400197787
4915	0.07399672553
4916	0.07398714999
4917	0.07398649242
4918	0.07398389243
4919	0.07397841198
4920	0.07397252128
4921	0.07396348142
4922	0.07396222365
4923	0.07395797758
4924	0.07394931633
4925	0.07394314329
4926	0.07393481236
4927	0.07392727248
4928	0.07392401863
4929	0.07392340309
4930	0.07391647359
4931	0.07391229972
4932	0.07390516269
4933	0.07390450705
4934	0.07389907157
4935	0.07389841844
4936	0.07389137653
4937	0.07388591422
4938	0.07387971486
4939	0.07387276844
4940	0.07386957992
4941	0.07386637472
4942	0.07385658033
4943	0.07385022575
4944	0.0738480466
4945	0.07384599503
4946	0.07383853319
4947	0.07383792253
4948	0.07383375369
4949	0.07382799878
4950	0.07382180839
4951	0.07382115683
4952	0.07381708814
4953	0.07380920986
4954	0.0738006423
4955	0.07379552152
4956	0.07378489239
4957	0.07378424186
4958	0.07378096183
4959	0.0737761662
4960	0.07376831985
4961	0.07376093608
4962	0.07375663098
4963	0.07375240963
4964	0.07374238129
4965	0.0737353416
4966	0.07373024724
4967	0.07372074395
4968	0.07371610393
4969	0.07370842352
4970	0.07370125214
4971	0.0737006044
4972	0.07369658618
4973	0.07369594487
4974	0.07368712159
4975	0.07368188243
4976	0.07367732862
4977	0.07366962922
4978	0.07366899004
4979	0.07366078355
4980	0.07365361339
4981	0.07364392486
4982	0.07363844648
4983	0.07362995152
4984	0.07362868279
4985	0.07362200259
4986	0.07361551028
4987	0.07361146828
4988	0.07360257069
4989	0.0735952946
4990	0.07358918924
4991	0.07358391587
4992	0.07357475831
4993	0.07356842117
4994	0.07356166642
4995	0.07355562376
4996	0.07354918752
4997	0.07354172542
4998	0.07353520862
4999	0.07352648081
5000	0.07351771681
5001	0.07350816963
5002	0.07350745719
5003	0.07350250292
5004	0.07350049552
5005	0.07349985626
5006	0.07349212366
5007	0.07349152302
5008	0.07348468982
5009	0.0734805723
5010	0.07347506996
5011	0.0734673824
5012	0.07346008791
5013	0.07345610716
5014	0.07344560978
5015	0.07344501098
5016	0.07343513608
5017	0.07342743858
5018	0.07342437532
5019	0.07342294331
5020	0.07341618874
5021	0.0734094322
5022	0.07340879682
5023	0.07340261008
5024	0.07339251868
5025	0.07338680957
5026	0.07337641088
5027	0.0733723495
5028	0.0733627967
5029	0.07335269075
5030	0.0733520958
5031	0.07334370944
5032	0.07334300822
5033	0.07333905897
5034	0.07333077025
5035	0.07333009922
5036	0.07332947338
5037	0.07332402682
5038	0.0733227187
5039	0.07331568496
5040	0.07331025618
5041	0.07330421172
5042	0.07329863944
5043	0.07329559678
5044	0.07329333265
5045	0.07328616888
5046	0.07327892535
5047	0.07327539233
5048	0.0732681761
5049	0.07326286065
5050	0.07325746932
5051	0.0732539001
5052	0.07324688686
5053	0.07324316019
5054	0.0732376489
5055	0.07323038153
5056	0.07322556422
5057	0.07321762358
5058	0.07321365627
5059	0.07320265856
5060	0.07320203603
5061	0.073197136
5062	0.0731926618
5063	0.07318862467
5064	0.07318151501
5065	0.0731775845
5066	0.07317163772
5067	0.07316640079
5068	0.07315935391
5069	0.07315403858
5070	0.07315077994
5071	0.07314569298
5072	0.0731386075
5073	0.07313061098
5074	0.0731254927
5075	0.0731248638
5076	0.07311741526
5077	0.07310954461
5078	0.07310428962
5079	0.07309890607
5080	0.07309361677
5081	0.07308537441
5082	0.07308009826
5083	0.0730756898
5084	0.07306698939
5085	0.07306193661
5086	0.07305438216
5087	0.0730444148
5088	0.07303754649
5089	0.07303087436
5090	0.07302539094
5091	0.07301793024
5092	0.07301277052
5093	0.07300787575
5094	0.07300728716
5095	0.07299930819
5096	0.07299177235
5097	0.07298565815
5098	0.07297620049
5099	0.07297038071
5100	0.07296332082
5101	0.0729559071
5102	0.07295528568
5103	0.07295054829
5104	0.0729469452
5105	0.07294030283
5106	0.07293441179
5107	0.07293094511
5108	0.07292517855
5109	0.07292456027
5110	0.07291945617
5111	0.07291286288
5112	0.07290942315
5113	0.07290764427
5114	0.07290695928
5115	0.07290170855
5116	0.07289429342
5117	0.07288550528
5118	0.07287566812
5119	0.07286420786
5120	0.07285530146
5121	0.07285171782
5122	0.07284724082
5123	0.07284484585
5124	0.0728442217
5125	0.07284356385
5126	0.07283884236
5127	0.07283413752
5128	0.07282899137
5129	0.07282381865
5130	0.07281539458
5131	0.07280758627
5132	0.07280036545
5133	0.07279427279
5134	0.07278633882
5135	0.07278564457
5136	0.07278502495
5137	0.07278125207
5138	0.07277473232
5139	0.07276766502
5140	0.07276352811
5141	0.07275943267
5142	0.07275789279
5143	0.07275453582
5144	0.07274814862
5145	0.07274097497
5146	0.07273718112
5147	0.07273005251
5148	0.07272943658
5149	0.07272429721
5150	0.07271914631
5151	0.07271349274
5152	0.07271018997
5153	0.07270347944
5154	0.07269592139
5155	0.07269534264
5156	0.07269047179
5157	0.07268989496
5158	0.07268402535
5159	0.07268341962
5160	0.07268070763
5161	0.07267170402
5162	0.07266669556
5163	0.07266059229
5164	0.07265077781
5165	0.07265017603
5166	0.07264597021
5167	0.07264112286
5168	0.07263426444
5169	0.07263366518
5170	0.07262815126
5171	0.07261808847
5172	0.07261456021
5173	0.07260796165
5174	0.07259868181
5175	0.07259180643
5176	0.07258660156
5177	0.07258145075
5178	0.07257438272
5179	0.07256939317
5180	0.07256220433
5181	0.07255764723
5182	0.0725521505
5183	0.07254612493
5184	0.07254552647
5185	0.0725402005
5186	0.07253599048
5187	0.07253111046
5188	0.07252517308
5189	0.07252456714
5190	0.07251619369
5191	0.07251123267
5192	0.07250527156
5193	0.07249986961
5194	0.07249492318
5195	0.07248871848
5196	0.07248557479
5197	0.07248102718
5198	0.07248043302
5199	0.07247884204
5200	0.07247133485
5201	0.07246494919
5202	0.0724588398
5203	0.07244965994
5204	0.07244567411
5205	0.07244170095
5206	0.07243581033
5207	0.07243521625
5208	0.07242815395
5209	0.07242751071
5210	0.07242197016
5211	0.07241928792
5212	0.07241586682
5213	0.0724152254
5214	0.07240687664
5215	0.07240179713
5216	0.07240120818
5217	0.07239516571
5218	0.0723874875
5219	0.07238112513
5220	0.07237654092
5221	0.07237597481
5222	0.07236786784
5223	0.07236222528
5224	0.0723521099
5225	0.07234599935
5226	0.07234053277
5227	0.07233993482
5228	0.07233402093
5229	0.07232740198
5230	0.07232603524
5231	0.07231991396
5232	0.0723144006
5233	0.07231093105
5234	0.07230715463
5235	0.07230545292
5236	0.07230486972
5237	0.07229758856
5238	0.0722943252
5239	0.07229000327
5240	0.07228411043
5241	0.07227997456
5242	0.07227395412
5243	0.07226587908
5244	0.07226529193
5245	0.07225969631
5246	0.07225910235
5247	0.07225204397
5248	0.07224708601
5249	0.07224300858
5250	0.07223825196
5251	0.07223367117
5252	0.07222701512
5253	0.07222295914
5254	0.07221572713
5255	0.07221457831
5256	0.07220709461
5257	0.07219708531
5258	0.07219645998
5259	0.07219590033
5260	0.07219302028
5261	0.07218564046
5262	0.07218138091
5263	0.07217447429
5264	0.07217324881
5265	0.07217226628
5266	0.07216728239
5267	0.07216592805
5268	0.07215679776
5269	0.07215285319
5270	0.07214713317
5271	0.07214062452
5272	0.07213576418
5273	0.07213068684
5274	0.0721233156
5275	0.07211622413
5276	0.07210880463
5277	0.07210268891
5278	0.07209560856
5279	0.07208945914
5280	0.07208365325
5281	0.07207523377
5282	0.07207135526
5283	0.07206519717
5284	0.0720573248
5285	0.07204769761
5286	0.07204033915
5287	0.07203537543
5288	0.07203227006
5289	0.07202126243
5290	0.07201443633
5291	0.0720096923
5292	0.07200591811
5293	0.07200317407
5294	0.07199881024
5295	0.07199150346
5296	0.07198637437
5297	0.07198578503
5298	0.07197680948
5299	0.07197033346
5300	0.07196382373
5301	0.07196191546
5302	0.07195722976
5303	0.07195235446
5304	0.0719480018
5305	0.07194306909
5306	0.07193572666
5307	0.07193379862
5308	0.0719279828
5309	0.07192421284
5310	0.0719236577
5311	0.07191918931
5312	0.0719107254
5313	0.07190225138
5314	0.07189549184
5315	0.07189104745
5316	0.07188405985
5317	0.07188347196
5318	0.07188063695
5319	0.07187672787
5320	0.07186990458
5321	0.07186319407
5322	0.0718553247
5323	0.07184647013
5324	0.0718416934
5325	0.07183863706
5326	0.07183048265
5327	0.07182860232
5328	0.07182532837
5329	0.07182161528
5330	0.07181673856
5331	0.071810039
5332	0.07180532614
5333	0.07180119534
5334	0.07179610587
5335	0.07179551962
5336	0.07179494952
5337	0.07179011019
5338	0.07178596868
5339	0.07178055772
5340	0.07177654152
5341	0.07176973445
5342	0.07176916645
5343	0.07176407631
5344	0.07175974963
5345	0.07175918383
5346	0.07175467515
5347	0.07174658051
5348	0.07174204642
5349	0.07174146493
5350	0.07173834658
5351	0.07173551198
5352	0.07173172855
5353	0.07172606235
5354	0.07172106253
5355	0.07171440816
5356	0.07171153817
5357	0.07170492566
5358	0.07169714493
5359	0.07169453219
5360	0.07169230851
5361	0.07168395197
5362	0.07167937257
5363	0.07167258321
5364	0.07166695713
5365	0.07165862802
5366	0.07165135756
5367	0.0716463191
5368	0.07164090596
5369	0.07163454327
5370	0.07162730323
5371	0.071623415
5372	0.07161421046
5373	0.07161366153
5374	0.0716131146
5375	0.07160856085
5376	0.07160052429
5377	0.07159502603
5378	0.0715860005
5379	0.07158395655
5380	0.07158337899
5381	0.07158091395
5382	0.07157961061
5383	0.07157216658
5384	0.07156413249
5385	0.07156355659
5386	0.07155780054
5387	0.0715557031
5388	0.07154825619
5389	0.07154324127
5390	0.07153728102
5391	0.07153543897
5392	0.07153042595
5393	0.07152574955
5394	0.07152469494
5395	0.07151969897
5396	0.07150922862
5397	0.07150621037
5398	0.07149642452
5399	0.07148743916
5400	0.07148689641
5401	0.07148157682
5402	0.07147435056
5403	0.07146937061
5404	0.0714649899
5405	0.07146011978
5406	0.07145508173
5407	0.07145450934
5408	0.07144993298
5409	0.07144463711
5410	0.0714421119
5411	0.07144154164
5412	0.07144025636
5413	0.07143559882
5414	0.0714283604
5415	0.07142333786
5416	0.07141692794
5417	0.07141051376
5418	0.07140761188
5419	0.07139871465
5420	0.0713981618
5421	0.07139373579
5422	0.07139037553
5423	0.07138982566
5424	0.07138628147
5425	0.07138573342
5426	0.07137495371
5427	0.07136684136
5428	0.07135818494
5429	0.0713539079
5430	0.07134937934
5431	0.07134200908
5432	0.07133491853
5433	0.07133031833
5434	0.07132548177
5435	0.0713217067
5436	0.07131391084
5437	0.0713057846
5438	0.07130131171
5439	0.07129357514
5440	0.07128803977
5441	0.07128309163
5442	0.07127652978
5443	0.07127366923
5444	0.0712677419
5445	0.07126400125
5446	0.07125890018
5447	0.07125331435
5448	0.07125277123
5449	0.07124451776
5450	0.07124175345
5451	0.07123625578
5452	0.07123572034
5453	0.07123515906
5454	0.07123272881
5455	0.07123082841
5456	0.07122885508
5457	0.07122406782
5458	0.07121798075
5459	0.07121743902
5460	0.07121688182
5461	0.07121082481
5462	0.07120331211
5463	0.07119406973
5464	0.0711875319
5465	0.07118560566
5466	0.07118135402
5467	0.07118081598
5468	0.07117603375
5469	0.07117476212
5470	0.07117425979
5471	0.07116500389
5472	0.07116447773
5473	0.07115658333
5474	0.07114811554
5475	0.07114759115
5476	0.07113960396
5477	0.07112837311
5478	0.07112064228
5479	0.07111766775
5480	0.07111510029
5481	0.07111233453
5482	0.07110665486
5483	0.07110611948
5484	0.07110558597
5485	0.07109594142
5486	0.07108912949
5487	0.07108396832
5488	0.07107884225
5489	0.07107122337
5490	0.07106349777
5491	0.07105860206
5492	0.07105466728
5493	0.07105000371
5494	0.07104456929
5495	0.07103964348
5496	0.07103117615
5497	0.07103065613
5498	0.07102625101
5499	0.0710227195
5500	0.07101618849
5501	0.07101142977
5502	0.07100559656
5503	0.07099886093
5504	0.07099206171
5505	0.07098747878
5506	0.07098437753
5507	0.07097730053
5508	0.07097676936
5509	0.07097416685
5510	0.07096689856
5511	0.07096319686
5512	0.0709589127
5513	0.07095393691
5514	0.07094331716
5515	0.07094278717
5516	0.07094006801
5517	0.070936448
5518	0.07092968268
5519	0.0709237014
5520	0.07091393657
5521	0.07091340673
5522	0.07090970599
5523	0.07090917769
5524	0.07090205372
5525	0.07089590205
5526	0.07088871723
5527	0.07088375481
5528	0.07087889926
5529	0.07087457166
5530	0.07086797955
5531	0.07086105995
5532	0.07085562113
5533	0.07084792369
5534	0.07084022544
5535	0.07083460031
5536	0.07082637143
5537	0.07082148548
5538	0.07081572521
5539	0.0708108256
5540	0.07080581126
5541	0.07080528531
5542	0.07080147675
5543	0.07079290485
5544	0.07078752865
5545	0.07077973439
5546	0.07077242993
5547	0.07076393624
5548	0.0707564751
5549	0.07075334916
5550	0.0707485138
5551	0.07074021744
5552	0.07073569322
5553	0.07073088297
5554	0.07072417687
5555	0.07072072987
5556	0.07071600488
5557	0.07071552871
5558	0.07070851284
5559	0.07070052156
5560	0.07069347039
5561	0.070688553
5562	0.07068520351
5563	0.07068467422
5564	0.07068415021
5565	0.07067456367
5566	0.07066504388
5567	0.07065812383
5568	0.07065213926
5569	0.07064598095
5570	0.07063927994
5571	0.07063258251
5572	0.07062692914
5573	0.07062486118
5574	0.07061779247
5575	0.07061348876
5576	0.07060989417
5577	0.07060181038
5578	0.07059936985
5579	0.07059240504
5580	0.07058820073
5581	0.07058022085
5582	0.07057668008
5583	0.070565452
5584	0.07056492474
5585	0.07056440495
5586	0.07056121494
5587	0.07056071942
5588	0.07055611246
5589	0.07055044182
5590	0.07054625126
5591	0.07054572879
5592	0.07053779199
5593	0.07053725662
5594	0.07053041388
5595	0.07052599237
5596	0.07052547302
5597	0.07052495737
5598	0.07051880123
5599	0.07051585983
5600	0.07051534298
5601	0.07050619754
5602	0.07049918686
5603	0.07049464629
5604	0.07048806241
5605	0.07048298902
5606	0.07047600429
5607	0.07046888544
5608	0.070462643
5609	0.07045745494
5610	0.07045270852
5611	0.07044907634
5612	0.07044856172
5613	0.07044215676
5614	0.07043307846
5615	0.07043153092
5616	0.07042598532
5617	0.07042127903
5618	0.07041936675
5619	0.0704113868
5620	0.07040628352
5621	0.07040240807
5622	0.07039590114
5623	0.07038993605
5624	0.0703798862
5625	0.07037232031
5626	0.0703717923
5627	0.07036814475
5628	0.07036113026
5629	0.07035578568
5630	0.07035352504
5631	0.07035166523
5632	0.07034826734
5633	0.07034097141
5634	0.07033625778
5635	0.07033183928
5636	0.07032559005
5637	0.07031873676
5638	0.07031340191
5639	0.07030643799
5640	0.07030071606
5641	0.07029804779
5642	0.07029357644
5643	0.07028936069
5644	0.0702824377
5645	0.07027743714
5646	0.07027448912
5647	0.07027029362
5648	0.07026240161
5649	0.07025922566
5650	0.07025547181
5651	0.0702504569
5652	0.07024708738
5653	0.07024282844
5654	0.07023823959
5655	0.07023465514
5656	0.07022814098
5657	0.07022465383
5658	0.07021825143
5659	0.07021010271
5660	0.07020338246
5661	0.07019338526
5662	0.07019042461
5663	0.07018988574
5664	0.0701855634
5665	0.07018028913
5666	0.07017559666
5667	0.07016577237
5668	0.07016036935
5669	0.07015986837
5670	0.07015937415
5671	0.07015499839
5672	0.0701513765
5673	0.07015087856
5674	0.0701439624
5675	0.07013960525
5676	0.07013912531
5677	0.07013578777
5678	0.07013315678
5679	0.07012850421
5680	0.07012144155
5681	0.07011118491
5682	0.070103216
5683	0.07009660064
5684	0.07008981404
5685	0.07008416539
5686	0.07007843572
5687	0.07007229818
5688	0.07006923757
5689	0.07006315522
5690	0.07006184572
5691	0.07005560364
5692	0.07005069399
5693	0.07004514195
5694	0.07003911646
5695	0.07003049441
5696	0.07002497009
5697	0.07001769789
5698	0.07001088785
5699	0.07000683402
5700	0.07000439619
5701	0.06999873827
5702	0.06999650644
5703	0.06999164519
5704	0.06999113874
5705	0.06998358222
5706	0.06997676214
5707	0.06996896964
5708	0.06995919746
5709	0.06995246023
5710	0.06995018394
5711	0.06994475079
5712	0.06993923903
5713	0.06993877835
5714	0.06993503866
